id,price,beds,baths,garage,sqft,year_built,address,postal_code,state,city,pictures,county,pictures1,db
9309156188,340000,4.0,3.0,2.0,1907.0,2022.0,4600 Rivers Landing Dr,32303.0,FL,Tallahassee,https://ap.rdcpix.com/6c78a564c0641a76316bed345d6fd4dal-m71510759s.jpg,Leon,https://ap.rdcpix.com/6c78a564c0641a76316bed345d6fd4dal-m1149464231s.jpg,2463 - 4600 Rivers Landing Dr
6882149997,685000,4.0,4.0,2.0,2418.0,2000.0,15205 SW 39th Ter,33185.0,FL,Miami,https://ap.rdcpix.com/82564e999900b813301d052f064fb403l-m4065874689s.jpg,Miami-Dade,https://ap.rdcpix.com/82564e999900b813301d052f064fb403l-m4147320946s.jpg,2464 - 15205 SW 39th Ter
6735702913,525000,4.0,3.0,2.0,2133.0,2017.0,9875 Magnolia Woods Blvd,32832.0,FL,Orlando,https://ap.rdcpix.com/f2365b2f29719e0a09c5da65524b4efcl-m1273451169s.jpg,Orange,https://ap.rdcpix.com/f2365b2f29719e0a09c5da65524b4efcl-m2783266723s.jpg,2465 - 9875 Magnolia Woods Blvd
5490985738,389000,3.0,2.0,2.0,2144.0,1999.0,6489 Brooklyn Bay Rd,32656.0,FL,Keystone Heights,https://ap.rdcpix.com/c97fb3fd196eaa437c14213b34792e7al-m2269785828s.jpg,Clay,https://ap.rdcpix.com/c97fb3fd196eaa437c14213b34792e7al-m1358164205s.jpg,2466 - 6489 Brooklyn Bay Rd
5380553850,360000,3.0,1.0,,851.0,1952.0,12410 E Randall Park Dr,33167.0,FL,Miami,https://ap.rdcpix.com/b59c631fabf611cde60d8c91ce2d251fl-m2298145958s.jpg,Miami-Dade,https://ap.rdcpix.com/b59c631fabf611cde60d8c91ce2d251fl-m1258848918s.jpg,2467 - 12410 E Randall Park Dr
6645356453,2995000,4.0,3.0,2.0,2551.0,1954.0,319 Seven Isles Dr,33301.0,FL,Fort Lauderdale,https://ap.rdcpix.com/61aec0ea8d45a66cb5a5a51f883f0405l-m2243465424s.jpg,Broward,https://ap.rdcpix.com/61aec0ea8d45a66cb5a5a51f883f0405l-m2273997740s.jpg,2468 - 319 Seven Isles Dr
6865109497,275000,3.0,2.0,1.0,1195.0,1989.0,3005 Yorktown Cir,32547.0,FL,Fort Walton Beach,https://ap.rdcpix.com/544cf5566f931ccd2d46bc45e781932el-m1500776087s.jpg,Okaloosa,https://ap.rdcpix.com/544cf5566f931ccd2d46bc45e781932el-m4225518188s.jpg,2469 - 3005 Yorktown Cir
6918248805,295000,2.0,1.0,,1318.0,1981.0,3848 Staysail Ln,34691.0,FL,Holiday,https://ap.rdcpix.com/b93f294ab81bcdb6ce9b525ab1ed551dl-m271191304s.jpg,Pasco,https://ap.rdcpix.com/b93f294ab81bcdb6ce9b525ab1ed551dl-m157031300s.jpg,2470 - 3848 Staysail Ln
6044833580,535000,4.0,4.0,2.0,2452.0,2013.0,8843 Ribault Ave,32832.0,FL,Orlando,https://ap.rdcpix.com/d69f0b7c4ebb325af6123c3485dd81b6l-m2584437617s.jpg,Orange,https://ap.rdcpix.com/d69f0b7c4ebb325af6123c3485dd81b6l-m258959457s.jpg,2471 - 8843 Ribault Ave
6707434145,299900,3.0,2.0,,1713.0,2014.0,17165 SE 251st Ter,32784.0,FL,Umatilla,https://ap.rdcpix.com/b0fd42ca03164b2eb3abc7368302bafal-m437091517s.jpg,Marion,https://ap.rdcpix.com/b0fd42ca03164b2eb3abc7368302bafal-m3232661550s.jpg,2472 - 17165 SE 251st Ter
9603574511,154900,3.0,2.0,,1200.0,2022.0,1006 Pelham Ave,32440.0,FL,Graceville,https://ap.rdcpix.com/89e93cd3c0dd6111b96a7cc556ba548fl-m892827749s.jpg,Jackson,,2473 - 1006 Pelham Ave
6875462275,465000,3.0,2.0,,1297.0,1954.0,479 E Melrose Cir,33312.0,FL,Fort Lauderdale,https://ap.rdcpix.com/541f5240fbf923ae92c38471b308a446l-m206036807s.jpg,Broward,https://ap.rdcpix.com/541f5240fbf923ae92c38471b308a446l-m354316554s.jpg,2474 - 479 E Melrose Cir
6520461646,899000,2.0,2.0,1.0,1279.0,2016.0,1300 S Miami Ave Unit 1701,33130.0,FL,Miami,https://ap.rdcpix.com/43e35e026d8613f3bb2bc4ba29d4b615l-m2211395858s.jpg,Miami-Dade,https://ap.rdcpix.com/43e35e026d8613f3bb2bc4ba29d4b615l-m3493905441s.jpg,2475 - 1300 S Miami Ave Unit 1701
6302569793,1185000,4.0,3.0,2.0,3794.0,1978.0,361 Jacaranda Dr,33324.0,FL,Plantation,https://ap.rdcpix.com/0173fb1390c7ec0c2dbfcc292b5770b8l-m1531167822s.jpg,Broward,https://ap.rdcpix.com/0173fb1390c7ec0c2dbfcc292b5770b8l-m1428573630s.jpg,2476 - 361 Jacaranda Dr
5760892901,625000,3.0,2.0,2.0,1630.0,2015.0,2916 Lincoln St,33020.0,FL,Hollywood,https://ap.rdcpix.com/3c4f2b68878a782674a2f5b81b05b23el-m2630770803s.jpg,Broward,https://ap.rdcpix.com/3c4f2b68878a782674a2f5b81b05b23el-m2405158326s.jpg,2477 - 2916 Lincoln St
6034459159,229900,3.0,1.0,,815.0,1950.0,664 W 2nd St,33404.0,FL,Riviera Beach,https://ap.rdcpix.com/71d56d344d9baf0a6b9f2240546bc3bcl-m761677713s.jpg,Palm Beach,https://ap.rdcpix.com/71d56d344d9baf0a6b9f2240546bc3bcl-m781973573s.jpg,2478 - 664 W 2nd St
6468142649,1389000,2.0,2.0,1.0,1286.0,2009.0,485 Brickell Ave Apt 4904,33131.0,FL,Miami,https://ap.rdcpix.com/2e05646cd63e302068e45282d6de92dal-m3568774280s.jpg,Miami-Dade,https://ap.rdcpix.com/2e05646cd63e302068e45282d6de92dal-m870940026s.jpg,2479 - 485 Brickell Ave Apt 4904
6652544222,5300000,5.0,4.0,2.0,4599.0,2016.0,7225 SW 79th Ter,33143.0,FL,Miami,https://ap.rdcpix.com/6b95218543c47ff08c26bdbbd0427ba3l-m726787103s.jpg,Miami-Dade,https://ap.rdcpix.com/6b95218543c47ff08c26bdbbd0427ba3l-m2234415174s.jpg,2480 - 7225 SW 79th Ter
5878900537,479900,2.0,2.0,,1075.0,1988.0,6077 Bahia Del Mar Blvd Apt 121,33715.0,FL,Saint Petersburg,https://ap.rdcpix.com/f5a4ccda3cfe07ba816222aa7d0d1650l-m1295038974s.jpg,Pinellas,https://ap.rdcpix.com/f5a4ccda3cfe07ba816222aa7d0d1650l-m3252711745s.jpg,2481 - 6077 Bahia Del Mar Blvd Apt 121
5426056085,39900,3.0,2.0,,1216.0,2002.0,13995 NE 65th Ave,32113.0,FL,Citra,https://ap.rdcpix.com/078bb4e24351f3ffee3335b8630c6adel-m3250606923s.jpg,Marion,https://ap.rdcpix.com/078bb4e24351f3ffee3335b8630c6adel-m2236273224s.jpg,2482 - 13995 NE 65th Ave
5866680366,315000,3.0,2.0,,2012.0,1995.0,2382 Susan Dr,32536.0,FL,Crestview,https://ap.rdcpix.com/1566e8884d29d735953018182a3ee5fel-m1628371295s.jpg,Okaloosa,https://ap.rdcpix.com/1566e8884d29d735953018182a3ee5fel-m869949125s.jpg,2483 - 2382 Susan Dr
6193093062,835000,2.0,3.0,,1333.0,2004.0,3 Portofino Dr Ste 1605,32561.0,FL,Pensacola Beach,https://ap.rdcpix.com/202c6d65d2bea358a803337a74bcf53al-m3393126344s.jpg,Escambia,https://ap.rdcpix.com/202c6d65d2bea358a803337a74bcf53al-m3559459503s.jpg,2484 - 3 Portofino Dr Ste 1605
5741813351,475000,3.0,2.0,2.0,2161.0,1979.0,1315 Overbrook Dr,32174.0,FL,Ormond Beach,https://ap.rdcpix.com/55e9c1de319d859c3bd4b9b24005993bl-m3532312079s.jpg,Volusia,https://ap.rdcpix.com/55e9c1de319d859c3bd4b9b24005993bl-m2474822006s.jpg,2485 - 1315 Overbrook Dr
5391664570,349999,3.0,2.0,2.0,1451.0,2014.0,8315 Toledo St,32566.0,FL,Navarre,https://ap.rdcpix.com/fcc287c0f47f2548722cca705f3ca5b0l-m3091401297s.jpg,Santa Rosa,https://ap.rdcpix.com/fcc287c0f47f2548722cca705f3ca5b0l-m2490939711s.jpg,2486 - 8315 Toledo St
5877008993,300000,3.0,2.0,1.0,1276.0,1989.0,4363 Tarragon Ave,32068.0,FL,Middleburg,https://ap.rdcpix.com/2552b096878d613e6aeff06892cfe7cfl-m2214737503s.jpg,Clay,https://ap.rdcpix.com/2552b096878d613e6aeff06892cfe7cfl-m2471821941s.jpg,2487 - 4363 Tarragon Ave
6183688440,750000,4.0,3.0,2.0,2402.0,1993.0,18493 E Covington Trce,33498.0,FL,Boca Raton,https://ap.rdcpix.com/a68ef5ed0475cb6e93e8318054ff4086l-m3180492589s.jpg,Palm Beach,https://ap.rdcpix.com/a68ef5ed0475cb6e93e8318054ff4086l-m457232400s.jpg,2488 - 18493 E Covington Trce
5066692042,225000,3.0,2.0,,1248.0,1982.0,10081 N Conrad Pt,34434.0,FL,Citrus Springs,https://ap.rdcpix.com/69489c25bd671d8b801431a5bf1443e4l-m1495364095s.jpg,Citrus,https://ap.rdcpix.com/69489c25bd671d8b801431a5bf1443e4l-m2024589931s.jpg,2489 - 10081 N Conrad Pt
5990247230,250000,2.0,2.0,,1167.0,1978.0,2915 SW 15th St Apt 204,33445.0,FL,Delray Beach,https://ap.rdcpix.com/747052959420d1a0179a99edde8a00ecl-m2617366783s.jpg,Palm Beach,https://ap.rdcpix.com/747052959420d1a0179a99edde8a00ecl-m4126355964s.jpg,2490 - 2915 SW 15th St Apt 204
5845021852,159900,1.0,2.0,,912.0,1971.0,220 High Point Ct E Apt B,33445.0,FL,Delray Beach,https://ap.rdcpix.com/5afbffcdf58c60f602ccd349402925fel-m3106080383s.jpg,Palm Beach,https://ap.rdcpix.com/5afbffcdf58c60f602ccd349402925fel-m3467997942s.jpg,2491 - 220 High Point Ct E Apt B
5482694020,320000,4.0,2.0,2.0,1600.0,1973.0,4118 Arklow Dr,32309.0,FL,Tallahassee,https://ap.rdcpix.com/62e12dd6344d3ad0a479d580d6bba8c3l-m688700684s.jpg,Leon,https://ap.rdcpix.com/62e12dd6344d3ad0a479d580d6bba8c3l-m649959727s.jpg,2492 - 4118 Arklow Dr
5528028604,156000,1.0,1.0,,665.0,1997.0,7701 Timberlin Park Blvd Apt 1326,32256.0,FL,Jacksonville,https://ap.rdcpix.com/bac7835aeda771ed4be0f1510fa1fa7cl-m3786672706s.jpg,Duval,https://ap.rdcpix.com/bac7835aeda771ed4be0f1510fa1fa7cl-m4168644838s.jpg,2493 - 7701 Timberlin Park Blvd Apt 1326
6976808669,319000,1.0,1.0,2.0,840.0,2010.0,350 N Federal Hwy Unit Ph 4,33435.0,FL,Boynton Beach,https://ap.rdcpix.com/b6fec2058a9d014668db3fecc01f2a35l-m2047491193s.jpg,Palm Beach,https://ap.rdcpix.com/b6fec2058a9d014668db3fecc01f2a35l-m916252232s.jpg,2494 - 350 N Federal Hwy Unit Ph 4
6640268809,975000,2.0,2.0,1.0,1147.0,2010.0,2020 N Bayshore Dr Apt 1505,33137.0,FL,Miami,https://ap.rdcpix.com/8e0c858591b77e4d4b5bd051950d9ddbl-m1728033554s.jpg,Miami-Dade,https://ap.rdcpix.com/8e0c858591b77e4d4b5bd051950d9ddbl-m648207578s.jpg,2495 - 2020 N Bayshore Dr Apt 1505
5810787750,549900,4.0,3.0,3.0,2696.0,1983.0,2251 Palm View Dr,32712.0,FL,Apopka,https://ap.rdcpix.com/00a8e43db949dcf4bfee5481def18fa2l-m1929724686s.jpg,Orange,https://ap.rdcpix.com/00a8e43db949dcf4bfee5481def18fa2l-m4081642555s.jpg,2496 - 2251 Palm View Dr
5609572784,665000,3.0,2.0,3.0,1927.0,2006.0,1718 Means Ln,32162.0,FL,The Villages,https://ap.rdcpix.com/eef2227bb4bac17a716f2d1e7a04237cl-m3368822188s.jpg,Sumter,https://ap.rdcpix.com/eef2227bb4bac17a716f2d1e7a04237cl-m4071557755s.jpg,2497 - 1718 Means Ln
5896225441,3500000,6.0,5.0,3.0,5512.0,1992.0,,33156.0,FL,Pinecrest,https://ap.rdcpix.com/01143903b25b498d1d57f8a58524becfl-m2375768402s.jpg,Miami-Dade,https://ap.rdcpix.com/01143903b25b498d1d57f8a58524becfl-m1573768048s.jpg,2498 - nan
6226282893,400000,3.0,2.0,1.0,1492.0,1977.0,14511 Highland Hills Pl,33625.0,FL,Tampa,https://ap.rdcpix.com/ac48d7cca8264e6cf5099b31069da926l-m232782696s.jpg,Hillsborough,https://ap.rdcpix.com/ac48d7cca8264e6cf5099b31069da926l-m1499870483s.jpg,2499 - 14511 Highland Hills Pl
6425249304,839000,4.0,2.0,2.0,2225.0,2015.0,17776 89th Pl N,33470.0,FL,Loxahatchee,https://ap.rdcpix.com/53fdaf08c424908bfeef80ef53a7bc10l-m764157429s.jpg,Palm Beach,https://ap.rdcpix.com/53fdaf08c424908bfeef80ef53a7bc10l-m1198151526s.jpg,2500 - 17776 89th Pl N
5947977686,230000,3.0,1.0,2.0,1182.0,1951.0,529 W Avery St,32501.0,FL,Pensacola,https://ap.rdcpix.com/11d583720163ed842532fed519913564l-m3036694180s.jpg,Escambia,https://ap.rdcpix.com/11d583720163ed842532fed519913564l-m3077032465s.jpg,2501 - 529 W Avery St
5154995695,1500000,4.0,4.0,2.0,3396.0,2004.0,865 Sailfish Ct,32507.0,FL,Pensacola,https://ap.rdcpix.com/8d319408fcfb91613189a908274fecf9l-m1655325627s.jpg,Escambia,https://ap.rdcpix.com/8d319408fcfb91613189a908274fecf9l-m1686473792s.jpg,2502 - 865 Sailfish Ct
6459791838,450000,3.0,2.0,,1572.0,2007.0,645 Lost Key Dr Unit 201,32507.0,FL,Pensacola,https://ap.rdcpix.com/957e4c8f745fec788b11be9052378967l-m2984568945s.jpg,Escambia,,2503 - 645 Lost Key Dr Unit 201
6453383839,139900,2.0,2.0,,1270.0,1983.0,6095 N Sabal Palm Blvd Apt 207,33319.0,FL,Tamarac,https://ap.rdcpix.com/076eddbaf35f19637357d93c8e4c7f96l-m435686192s.jpg,Broward,https://ap.rdcpix.com/076eddbaf35f19637357d93c8e4c7f96l-m1054008345s.jpg,2504 - 6095 N Sabal Palm Blvd Apt 207
5614512769,549000,2.0,1.0,,1330.0,1991.0,6218 S Candice Path,34448.0,FL,Homosassa,https://ap.rdcpix.com/2efe02e13c6b5e168ef5ef8f01d111c7l-m1996951064s.jpg,Citrus,https://ap.rdcpix.com/2efe02e13c6b5e168ef5ef8f01d111c7l-m2349919519s.jpg,2505 - 6218 S Candice Path
5270032511,200000,2.0,2.0,1.0,1282.0,1983.0,3801 Crown Point Rd Unit 3082,32257.0,FL,Jacksonville,https://ap.rdcpix.com/487cb23c7f6e0ae90ceb926ba6571d37l-m3564387964s.jpg,Duval,https://ap.rdcpix.com/487cb23c7f6e0ae90ceb926ba6571d37l-m1007570063s.jpg,2506 - 3801 Crown Point Rd Unit 3082
5942185537,912000,3.0,2.0,,1548.0,1965.0,101 SW 6th Ter,33486.0,FL,Boca Raton,https://ap.rdcpix.com/1c430a06ee1a0a5bb415698e540eaba3l-m1152837378s.jpg,Palm Beach,https://ap.rdcpix.com/1c430a06ee1a0a5bb415698e540eaba3l-m3477935183s.jpg,2507 - 101 SW 6th Ter
6397185115,374999,3.0,3.0,,1100.0,1952.0,6136 Grant St,33024.0,FL,Hollywood,https://ap.rdcpix.com/bf96944b8b3f5292a320c234e04de6c2l-m1318153688s.jpg,Broward,https://ap.rdcpix.com/bf96944b8b3f5292a320c234e04de6c2l-m1014797734s.jpg,2508 - 6136 Grant St
6155312091,279900,4.0,2.0,,1953.0,1942.0,4209 Lafayette St,32446.0,FL,Marianna,https://ap.rdcpix.com/73c717c53ebd1f883a40327207edcd6dl-m925302096s.jpg,Jackson,https://ap.rdcpix.com/73c717c53ebd1f883a40327207edcd6dl-m3148372983s.jpg,2509 - 4209 Lafayette St
6035715499,420000,3.0,3.0,1.0,1530.0,2020.0,23448 SW 110th Ave Unit 23448,33032.0,FL,Homestead,https://ap.rdcpix.com/c1d1c3c2f1b52ad91502695d24ab8fb2l-m675023567s.jpg,Miami-Dade,https://ap.rdcpix.com/c1d1c3c2f1b52ad91502695d24ab8fb2l-m2060497763s.jpg,2510 - 23448 SW 110th Ave Unit 23448
5054014190,790000,3.0,3.0,,2332.0,1998.0,166 SE Ashley Oaks Way,34997.0,FL,Stuart,https://ap.rdcpix.com/e1195a4d2b478d936c64257e9d072641l-m1255766555s.jpg,Martin,https://ap.rdcpix.com/e1195a4d2b478d936c64257e9d072641l-m547220670s.jpg,2511 - 166 SE Ashley Oaks Way
6154436692,229990,2.0,2.0,,1005.0,1984.0,627 Sea Pine Way Apt A2,33415.0,FL,Greenacres,https://ap.rdcpix.com/e25ae9e959b10b3327f70940ff9b3596l-m1632206589s.jpg,Palm Beach,https://ap.rdcpix.com/e25ae9e959b10b3327f70940ff9b3596l-m4099491525s.jpg,2512 - 627 Sea Pine Way Apt A2
6801128245,375000,2.0,2.0,1.0,1331.0,1969.0,101 NW 8th Pl,33426.0,FL,Boynton Beach,https://ap.rdcpix.com/187de4002850b850368d1c8575e74441l-m2818798136s.jpg,Palm Beach,https://ap.rdcpix.com/187de4002850b850368d1c8575e74441l-m319131668s.jpg,2513 - 101 NW 8th Pl
6245087673,159000,3.0,1.0,,1670.0,1959.0,910 Indian St,32333.0,FL,Havana,https://ap.rdcpix.com/c979586a2c6353db8ce9c92a676b9854l-m1732294972s.jpg,Gadsden,https://ap.rdcpix.com/c979586a2c6353db8ce9c92a676b9854l-m2207097661s.jpg,2514 - 910 Indian St
6549661517,299900,3.0,3.0,2.0,1839.0,1965.0,3909 NE 8th St,34470.0,FL,Ocala,https://ap.rdcpix.com/970776bb5e5732c9d6ee2ee162c1cd24l-m3156060455s.jpg,Marion,https://ap.rdcpix.com/970776bb5e5732c9d6ee2ee162c1cd24l-m2266359188s.jpg,2515 - 3909 NE 8th St
5134316245,329000,2.0,2.0,2.0,1674.0,1982.0,6168 Spyglass Ct,34606.0,FL,Springhill,https://ap.rdcpix.com/9bcadc2b70e002e16c514b207dedae51l-m4209018826s.jpg,Hernando,https://ap.rdcpix.com/9bcadc2b70e002e16c514b207dedae51l-m2355000175s.jpg,2516 - 6168 Spyglass Ct
5074925736,1450000,2.0,3.0,1.0,1540.0,2001.0,3400 SW 27th Ave Apt 1506,33133.0,FL,Miami,https://ap.rdcpix.com/7555bfb2a7d77a362df69a612b8f3218l-m2393734100s.jpg,Miami-Dade,https://ap.rdcpix.com/7555bfb2a7d77a362df69a612b8f3218l-m2313994090s.jpg,2517 - 3400 SW 27th Ave Apt 1506
9130973212,695000,4.0,4.0,2.0,2929.0,2019.0,2495 SE 2nd St,33033.0,FL,Homestead,https://ap.rdcpix.com/da51092f074661cf485d232ca841aff5l-m278409864s.jpg,Miami-Dade,https://ap.rdcpix.com/da51092f074661cf485d232ca841aff5l-m3454600238s.jpg,2518 - 2495 SE 2nd St
5509913688,1150000,7.0,5.0,3.0,4329.0,2001.0,2102 Climbing Ivy Dr,33618.0,FL,Tampa,https://ap.rdcpix.com/f92b8ccde996ba54540e5b8bb819e8b8l-m981774366s.jpg,Hillsborough,https://ap.rdcpix.com/f92b8ccde996ba54540e5b8bb819e8b8l-m2379617211s.jpg,2519 - 2102 Climbing Ivy Dr
6657892972,70000,2.0,1.0,,780.0,1954.0,913 Blackburn Ave SW,32064.0,FL,Live Oak,https://ap.rdcpix.com/e9e1711ac8533878b481c12cac5ee4d0l-m1237669721s.jpg,Suwannee,https://ap.rdcpix.com/e9e1711ac8533878b481c12cac5ee4d0l-m2429511335s.jpg,2520 - 913 Blackburn Ave SW
5624777959,1075000,5.0,5.0,2.0,3377.0,2020.0,14493 72nd Ct N,33470.0,FL,Loxahatchee,https://ap.rdcpix.com/26c10b9faef39743bbb72c2165166777l-m4252567625s.jpg,Palm Beach,https://ap.rdcpix.com/26c10b9faef39743bbb72c2165166777l-m2064045020s.jpg,2521 - 14493 72nd Ct N
6926692430,1395000,3.0,2.0,,1616.0,1992.0,,33037.0,FL,Key Largo,https://ap.rdcpix.com/f553bba7cae961cd0d5c72d622c581c1l-m129094468s.jpg,Monroe,https://ap.rdcpix.com/f553bba7cae961cd0d5c72d622c581c1l-m3558877277s.jpg,2522 - nan
5477542577,2000000,2.0,3.0,2.0,2260.0,1998.0,9601 Collins Ave Unit 301,33154.0,FL,Bal Harbour,https://ap.rdcpix.com/5d49cd3e5b0b7f83b3eb0f2b9665847fl-m3650627662s.jpg,Miami-Dade,https://ap.rdcpix.com/5d49cd3e5b0b7f83b3eb0f2b9665847fl-m1877613474s.jpg,2523 - 9601 Collins Ave Unit 301
9565316125,449994,2.0,2.0,2.0,1506.0,2022.0,3734 Maxwell Park Dr # 10,33573.0,FL,Sun City Center,https://ap.rdcpix.com/70926eae4fd698bfe62bc70366dc0b3bl-m1250605625s.jpg,Hillsborough,https://ap.rdcpix.com/70926eae4fd698bfe62bc70366dc0b3bl-m486629819s.jpg,2524 - 3734 Maxwell Park Dr # 10
5688086928,220000,1.0,1.0,,760.0,1971.0,7829 Miller Dr Apt B202,33155.0,FL,Miami,https://ap.rdcpix.com/b5ebb63e1eef4e2ddb88aa8bef95f9fcl-m3991779543s.jpg,Miami-Dade,https://ap.rdcpix.com/b5ebb63e1eef4e2ddb88aa8bef95f9fcl-m2971335419s.jpg,2525 - 7829 Miller Dr Apt B202
5111108763,258990,3.0,2.0,2.0,1200.0,2022.0,20041 NW 249th St,32643.0,FL,High Springs,https://ap.rdcpix.com/cc7743c01de36acf260419046aedef9cl-m501793593s.jpg,Alachua,https://ap.rdcpix.com/cc7743c01de36acf260419046aedef9cl-m804629866s.jpg,2526 - 20041 NW 249th St
9837300225,450000,3.0,2.0,3.0,2044.0,2022.0,9335 104th Ct,32967.0,FL,Vero Beach,https://ap.rdcpix.com/a8288ae503f96af080ef6322afee8187l-m2229659626s.jpg,Indian River,https://ap.rdcpix.com/a8288ae503f96af080ef6322afee8187l-m2972773846s.jpg,2527 - 9335 104th Ct
6475600638,4495000,4.0,6.0,2.0,4954.0,1976.0,3041 NE 44th St,33308.0,FL,Fort Lauderdale,https://ap.rdcpix.com/3a4f6577cf86ce257d63d7179666d612l-m3842909648s.jpg,Broward,https://ap.rdcpix.com/3a4f6577cf86ce257d63d7179666d612l-m202147483s.jpg,2528 - 3041 NE 44th St
5028012989,184000,3.0,2.0,,1059.0,2000.0,9855 McMahon Ave,32145.0,FL,Hastings,https://ap.rdcpix.com/d878aea007aa911dd2017dbee281de6dl-m3062545368s.jpg,St. Johns,,2529 - 9855 McMahon Ave
6035605506,138000,2.0,2.0,,982.0,1974.0,2615 NE 3rd Ct Unit 4030,33435.0,FL,Boynton Beach,https://ap.rdcpix.com/789de490651137baeb078d99b8d0cc02l-m221369754s.jpg,Palm Beach,https://ap.rdcpix.com/789de490651137baeb078d99b8d0cc02l-m2587804920s.jpg,2530 - 2615 NE 3rd Ct Unit 4030
5131075481,145000,2.0,3.0,,1164.0,2006.0,2301 W Michigan Ave Apt 17,32526.0,FL,Pensacola,https://ap.rdcpix.com/7e2eb8a25bfb4c3f645ff6660bebbb43l-m715157636s.jpg,Escambia,https://ap.rdcpix.com/7e2eb8a25bfb4c3f645ff6660bebbb43l-m2254104133s.jpg,2531 - 2301 W Michigan Ave Apt 17
5156146598,225000,3.0,2.0,2.0,1152.0,1985.0,86369 Jean Rd,32097.0,FL,Yulee,https://ap.rdcpix.com/f9153781a43a63d8032467f0c8850cabl-m1314753747s.jpg,Nassau,https://ap.rdcpix.com/f9153781a43a63d8032467f0c8850cabl-m266006806s.jpg,2532 - 86369 Jean Rd
6450605949,215000,4.0,2.0,,1792.0,1944.0,3730 Lehigh St,32206.0,FL,Jacksonville,https://ap.rdcpix.com/7640535de7b2374805b6dd6cf15cc294l-m425867922s.jpg,Duval,https://ap.rdcpix.com/7640535de7b2374805b6dd6cf15cc294l-m676380262s.jpg,2533 - 3730 Lehigh St
9365364772,339000,2.0,3.0,1.0,1549.0,2020.0,19677 Shady Oak Dr,34638.0,FL,Land O Lakes,https://ap.rdcpix.com/97bccdcea01f0d41bf4c7184ae752cfal-m3124504084s.jpg,Pasco,https://ap.rdcpix.com/97bccdcea01f0d41bf4c7184ae752cfal-m961576850s.jpg,2534 - 19677 Shady Oak Dr
9516303212,307250,2.0,2.0,,1085.0,2022.0,12147 Grand Oak Ln,34484.0,FL,Oxford,https://ap.rdcpix.com/afffa844a526d013b8e6809015b5e0f1l-m106608905s.jpg,Sumter,https://ap.rdcpix.com/afffa844a526d013b8e6809015b5e0f1l-m3000494614s.jpg,2535 - 12147 Grand Oak Ln
6866727524,739000,4.0,4.0,2.0,2815.0,1972.0,5013 SW 89th Ave,33328.0,FL,Cooper City,https://ap.rdcpix.com/303c0c1381b00a4e0f66758fe1f9713cl-m3754646244s.jpg,Broward,https://ap.rdcpix.com/303c0c1381b00a4e0f66758fe1f9713cl-m1424530246s.jpg,2536 - 5013 SW 89th Ave
5712737720,415000,5.0,3.0,2.0,2556.0,2019.0,3825 Bronco Rd,32068.0,FL,Middleburg,https://ap.rdcpix.com/141adfabf3b58510d4e5f32b60ed9bd4l-m2673812024s.jpg,Clay,https://ap.rdcpix.com/141adfabf3b58510d4e5f32b60ed9bd4l-m2691214199s.jpg,2537 - 3825 Bronco Rd
5255286570,205000,3.0,2.0,1.0,1152.0,1955.0,3606 Jammes Rd,32210.0,FL,Jacksonville,https://ap.rdcpix.com/1b5050e5086ee2f9384b66480fd50cbbl-m3141331142s.jpg,Duval,,2538 - 3606 Jammes Rd
6468040360,650000,3.0,2.0,2.0,1706.0,1980.0,12710 SW 149th St,33186.0,FL,Miami,https://ap.rdcpix.com/a7f903bf53f66071b996e6cbb77d8cccl-m516979107s.jpg,Miami-Dade,https://ap.rdcpix.com/a7f903bf53f66071b996e6cbb77d8cccl-m2894767011s.jpg,2539 - 12710 SW 149th St
5709407939,2649999,6.0,6.0,3.0,4264.0,1989.0,17703 Boniello Dr,33496.0,FL,Boca Raton,https://ap.rdcpix.com/4a7e9373bbe9d634a8a0bfd98579b886l-m2514654167s.jpg,Palm Beach,https://ap.rdcpix.com/4a7e9373bbe9d634a8a0bfd98579b886l-m2886079774s.jpg,2540 - 17703 Boniello Dr
5151144371,715000,3.0,2.0,2.0,1780.0,1978.0,12103 S Paseo Way,33026.0,FL,Cooper City,https://ap.rdcpix.com/4719b293b40a99c9998bc489ce07e72al-m2241242987s.jpg,Broward,https://ap.rdcpix.com/4719b293b40a99c9998bc489ce07e72al-m3541800070s.jpg,2541 - 12103 S Paseo Way
5273574518,515000,3.0,2.0,1.0,1291.0,1980.0,108 Village Cir,33458.0,FL,Jupiter,https://ap.rdcpix.com/7552822e29f8e4f5760793329ae88368l-m56865959s.jpg,Palm Beach,https://ap.rdcpix.com/7552822e29f8e4f5760793329ae88368l-m3692684898s.jpg,2542 - 108 Village Cir
6408826520,505900,3.0,3.0,2.0,2143.0,1996.0,5171 Brookview Dr,33437.0,FL,Boynton Beach,https://ap.rdcpix.com/16a6ae51780230fa4bd0840df49fab2cl-m1390718780s.jpg,Palm Beach,https://ap.rdcpix.com/16a6ae51780230fa4bd0840df49fab2cl-m958634639s.jpg,2543 - 5171 Brookview Dr
5499147499,159900,1.0,1.0,,665.0,1997.0,7701 Timberlin Park Blvd Apt 1615,32256.0,FL,Jacksonville,https://ap.rdcpix.com/3951cd14ce9f253da263ecc7ea84ad5al-m3094159104s.jpg,Duval,https://ap.rdcpix.com/3951cd14ce9f253da263ecc7ea84ad5al-m4016249242s.jpg,2544 - 7701 Timberlin Park Blvd Apt 1615
